Crop_Year,State_Name,District_Name,Season,Crop,Area,Production
2011,Assam,DARRANG,Whole Year,Banana,1.61,23.377
2011,Assam,DARRANG,Whole Year,Onion,0.448,2.076
2011,Assam,DARRANG,Whole Year,Potato,4.586,40.533
2011,Assam,DARRANG,Whole Year,Sugarcane,0.471,19.8
2011,Assam,DARRANG,Whole Year,Turmeric,0.579,0.372
2011,Assam,DARRANG,Winter,Rice,48.505,105.445
2012,Assam,DARRANG,Autumn,Rice,7.62,10.527
2012,Assam,DARRANG,Kharif,Castor seed,0.002,0.001
2012,Assam,DARRANG,Kharif,Cotton,0.003,0.001
2012,Assam,DARRANG,Kharif,Jute,3.33,26.789
2012,Assam,DARRANG,Kharif,Maize,2.5,1.92
2012,Assam,DARRANG,Kharif,Mesta,0.335,1.636
2012,Assam,DARRANG,Kharif,Orange,0.04,0.428
2012,Assam,DARRANG,Kharif,Papaya,0.23,2.961
2012,Assam,DARRANG,Kharif,Sesamum,0.785,0.629
2012,Assam,DARRANG,Kharif,Tapioca,0.002,0.028
2012,Assam,DARRANG,Rabi,Black pepper,0.034,0.057
2012,Assam,DARRANG,Rabi,Chillies,0.911,0.77
2012,Assam,DARRANG,Rabi,Ginger,0.4,3.1
2012,Assam,DARRANG,Rabi,Gram,0.011,0.008
2012,Assam,DARRANG,Rabi,Linseed,0.48,0.304
2012,Assam,DARRANG,Rabi,Moong(Green Gram),0.474,0.269
2012,Assam,DARRANG,Rabi,Peas & beans (Pulses),2.072,1.602
2012,Assam,DARRANG,Rabi,Pineapple,0.12,1.887
2012,Assam,DARRANG,Rabi,Sweet potato,0.16,0.425
2012,Assam,DARRANG,Rabi,Urad,2.066,0.797
2012,Assam,DARRANG,Rabi,Wheat,1.05,1.195
2012,Assam,DARRANG,Summer,Rice,19.85,70.825
2012,Assam,DARRANG,Whole Year,Banana,1.626,23.788
2012,Assam,DARRANG,Whole Year,Onion,0.392,1.856
2012,Assam,DARRANG,Whole Year,Potato,5.28,34.04
2012,Assam,DARRANG,Whole Year,Sugarcane,0.495,20.037
2012,Assam,DARRANG,Whole Year,Turmeric,0.5,0.328
2012,Assam,DARRANG,Winter,Rice,48.808,97.931
2013,Assam,DARRANG,Autumn,Rice,3.616,4.05
2013,Assam,DARRANG,Kharif,Castor seed,0.003,0.002
2013,Assam,DARRANG,Kharif,Cotton,0.002,0.001
2013,Assam,DARRANG,Kharif,Jute,4.079,35.805
2013,Assam,DARRANG,Kharif,Maize,1.647,9.882
2013,Assam,DARRANG,Kharif,Mesta,0.289,3.613
2013,Assam,DARRANG,Kharif,Orange,0.04,0.428
2013,Assam,DARRANG,Kharif,Papaya,0.228,2.936
2013,Assam,DARRANG,Kharif,Sesamum,0.778,0.739
2013,Assam,DARRANG,Kharif,Tapioca,0.002,0.017
2013,Assam,DARRANG,Rabi,Black pepper,0.038,0.063
2013,Assam,DARRANG,Rabi,Chillies,0.923,0.78
2013,Assam,DARRANG,Rabi,Ginger,0.404,3.131
2013,Assam,DARRANG,Rabi,Gram,0.015,0.011
2013,Assam,DARRANG,Rabi,Linseed,0.434,0.423
2013,Assam,DARRANG,Rabi,Moong(Green Gram),0.426,0.383
2013,Assam,DARRANG,Rabi,Peas & beans (Pulses),2.179,5.556
2013,Assam,DARRANG,Rabi,Pineapple,0.125,1.966
2013,Assam,DARRANG,Rabi,Sweet potato,0.154,0.409
2013,Assam,DARRANG,Rabi,Urad,2.016,1.101
2013,Assam,DARRANG,Rabi,Wheat,1.493,1.503
2013,Assam,DARRANG,Summer,Rice,17.837,64.285
2013,Assam,DARRANG,Whole Year,Banana,1.8,26.334
2013,Assam,DARRANG,Whole Year,Onion,0.552,3.543
2013,Assam,DARRANG,Whole Year,Potato,5.245,42.977
2013,Assam,DARRANG,Whole Year,Sugarcane,0.527,22.015
2013,Assam,DARRANG,Whole Year,Turmeric,0.521,0.341
2013,Assam,DARRANG,Winter,Rice,48.236,92.981
2014,Assam,DARRANG,Autumn,Rice,3.304,4.99
2014,Assam,DARRANG,Kharif,Castor seed,0.001,0.001
2014,Assam,DARRANG,Kharif,Cotton,0.002,0.001
2014,Assam,DARRANG,Kharif,Jute,4.299,45.878
2014,Assam,DARRANG,Kharif,Maize,5.085,14.207
2014,Assam,DARRANG,Kharif,Mesta,0.25,1.263
2014,Assam,DARRANG,Kharif,Orange,0.038,0.409
2014,Assam,DARRANG,Kharif,Papaya,0.236,3.039
2014,Assam,DARRANG,Kharif,Sesamum,0.78,0.672
2014,Assam,DARRANG,Kharif,Tapioca,0.002,0.009
2014,Assam,DARRANG,Rabi,Black pepper,0.033,0.055
2014,Assam,DARRANG,Rabi,Chillies,0.902,0.776
2014,Assam,DARRANG,Rabi,Ginger,0.399,3.096
2014,Assam,DARRANG,Rabi,Gram,0.017,0.015
2014,Assam,DARRANG,Rabi,Linseed,0.417,0.309
2014,Assam,DARRANG,Rabi,Moong(Green Gram),0.397,0.249
2014,Assam,DARRANG,Rabi,Peas & beans (Pulses),2.153,2.263
2014,Assam,DARRANG,Rabi,Pineapple,0.128,2.013
2014,Assam,DARRANG,Rabi,Sweet potato,0.133,0.355
2014,Assam,DARRANG,Rabi,Urad,2.119,1.127
2014,Assam,DARRANG,Rabi,Wheat,0.788,0.959
2014,Assam,DARRANG,Summer,Rice,17.356,65.241
2014,Assam,DARRANG,Whole Year,Banana,1.638,23.964
2014,Assam,DARRANG,Whole Year,Onion,0.632,4.057
2014,Assam,DARRANG,Whole Year,Potato,5.331,48.437
2014,Assam,DARRANG,Whole Year,Sugarcane,0.516,22.429
2014,Assam,DARRANG,Whole Year,Turmeric,0.523,0.348
2014,Assam,DARRANG,Winter,Rice,48.413,102.861
1997,Assam,DHEMAJI,Autumn,Rice,12.75,7.036
1997,Assam,DHEMAJI,Kharif,Cotton,0.012,0.005
1997,Assam,DHEMAJI,Kharif,Jute,0.205,1.959
1997,Assam,DHEMAJI,Kharif,Maize,0.512,0.479
1997,Assam,DHEMAJI,Kharif,Mesta,0.012,0.04
1997,Assam,DHEMAJI,Kharif,Sugarcane,0.09,3.7
1997,Assam,DHEMAJI,Rabi,Gram,0.015,0.006
1997,Assam,DHEMAJI,Rabi,Linseed,0.012,0.004
1997,Assam,DHEMAJI,Rabi,Wheat,3.5,4.463
1997,Assam,DHEMAJI,Summer,Rice,4.525,3.012
1997,Assam,DHEMAJI,Whole Year,Chillies,0.31,0.232
1997,Assam,DHEMAJI,Whole Year,Onion,0.154,0.409
1997,Assam,DHEMAJI,Whole Year,Potato,2.744,16.121
1997,Assam,DHEMAJI,Whole Year,Sesamum,0.165,0.089
1997,Assam,DHEMAJI,Whole Year,Sweet potato,0.16,0.512
1997,Assam,DHEMAJI,Whole Year,Tapioca,0.028,0.104
1997,Assam,DHEMAJI,Whole Year,Turmeric,0.362,0.233
1997,Assam,DHEMAJI,Winter,Rice,44.725,38.042
1998,Assam,DHEMAJI,Autumn,Rice,11.9,7.7
1998,Assam,DHEMAJI,Kharif,Castor seed,0.179,0.079
1998,Assam,DHEMAJI,Kharif,Cotton,0.01,0.005
1998,Assam,DHEMAJI,Kharif,Jute,0.175,1.529
1998,Assam,DHEMAJI,Kharif,Maize,0.56,0.504
1998,Assam,DHEMAJI,Kharif,Mesta,0.012,0.034
1998,Assam,DHEMAJI,Kharif,Sesamum,0.155,0.074
1998,Assam,DHEMAJI,Rabi,Gram,0.013,0.005
1998,Assam,DHEMAJI,Rabi,Linseed,0.012,0.008
1998,Assam,DHEMAJI,Rabi,Wheat,3.666,2.476
1998,Assam,DHEMAJI,Summer,Rice,5.891,7.526
1998,Assam,DHEMAJI,Whole Year,Banana,0.946,14.941
1998,Assam,DHEMAJI,Whole Year,Chillies,0.285,0.223
1998,Assam,DHEMAJI,Whole Year,Onion,0.176,0.472
1998,Assam,DHEMAJI,Whole Year,Potato,2.538,11.89
1998,Assam,DHEMAJI,Whole Year,Sugarcane,0.074,2.962
1998,Assam,DHEMAJI,Whole Year,Sweet potato,0.166,0.539
1998,Assam,DHEMAJI,Whole Year,Tapioca,0.028,0.104
1998,Assam,DHEMAJI,Whole Year,Turmeric,0.309,0.199
1998,Assam,DHEMAJI,Winter,Rice,33.282,42.704
1999,Assam,DHEMAJI,Autumn,Rice,14.198,12.823
1999,Assam,DHEMAJI,Kharif,Castor seed,0.174,0.079
1999,Assam,DHEMAJI,Kharif,Cotton,0.01,0.005
1999,Assam,DHEMAJI,Kharif,Jute,0.194,1.73
1999,Assam,DHEMAJI,Kharif,Maize,0.55,0.5
1999,Assam,DHEMAJI,Kharif,Mesta,0.01,0.032
1999,Assam,DHEMAJI,Kharif,Sesamum,0.16,0.083
1999,Assam,DHEMAJI,Rabi,Gram,0.011,0.005
1999,Assam,DHEMAJI,Rabi,Linseed,0.01,0.004
1999,Assam,DHEMAJI,Rabi,Wheat,2.977,2.877
1999,Assam,DHEMAJI,Summer,Rice,6.385,4.277
1999,Assam,DHEMAJI,Whole Year,Banana,0.949,14.156
1999,Assam,DHEMAJI,Whole Year,Chillies,0.285,0.22
1999,Assam,DHEMAJI,Whole Year,Onion,0.141,0.378
1999,Assam,DHEMAJI,Whole Year,Potato,2.59,11.533
1999,Assam,DHEMAJI,Whole Year,Sugarcane,0.076,3.014
1999,Assam,DHEMAJI,Whole Year,Sweet potato,0.166,0.554
1999,Assam,DHEMAJI,Whole Year,Tapioca,0.03,0.112
1999,Assam,DHEMAJI,Whole Year,Turmeric,0.3,0.194
1999,Assam,DHEMAJI,Winter,Rice,51.348,78.653
2000,Assam,DHEMAJI,Autumn,Rice,10.633,7.165
2000,Assam,DHEMAJI,Kharif,Castor seed,0.13,0.058
2000,Assam,DHEMAJI,Kharif,Cotton,0.008,0.003
2000,Assam,DHEMAJI,Kharif,Jute,0.171,1.643
2000,Assam,DHEMAJI,Kharif,Maize,0.515,0.476
2000,Assam,DHEMAJI,Kharif,Mesta,0.008,0.025
2000,Assam,DHEMAJI,Kharif,Sesamum,0.146,0.074
2000,Assam,DHEMAJI,Rabi,Gram,0.021,0.009
2000,Assam,DHEMAJI,Rabi,Linseed,0.021,0.01
2000,Assam,DHEMAJI,Rabi,Wheat,1.156,1.15
2000,Assam,DHEMAJI,Summer,Rice,7.03,7.007
2000,Assam,DHEMAJI,Whole Year,Banana,0.999,14.958
2000,Assam,DHEMAJI,Whole Year,Chillies,0.293,0.225
2000,Assam,DHEMAJI,Whole Year,Onion,0.145,0.389
2000,Assam,DHEMAJI,Whole Year,Potato,2.67,12.867
2000,Assam,DHEMAJI,Whole Year,Sugarcane,0.095,3.505
2000,Assam,DHEMAJI,Whole Year,Sweet potato,0.155,0.503
2000,Assam,DHEMAJI,Whole Year,Tapioca,0.034,0.126
2000,Assam,DHEMAJI,Whole Year,Turmeric,0.299,0.193
2000,Assam,DHEMAJI,Winter,Rice,54.511,86.567
2001,Assam,DHEMAJI,Autumn,Rice,12.135,10.022
2001,Assam,DHEMAJI,Kharif,Castor seed,0.125,0.056
2001,Assam,DHEMAJI,Kharif,Cotton,0.008,0.003
2001,Assam,DHEMAJI,Kharif,Jute,0.165,1.633
2001,Assam,DHEMAJI,Kharif,Maize,0.517,0.476
2001,Assam,DHEMAJI,Kharif,Mesta,0.012,0.038
2001,Assam,DHEMAJI,Kharif,Sesamum,0.126,0.063
2001,Assam,DHEMAJI,Rabi,Gram,0.008,0.003
2001,Assam,DHEMAJI,Rabi,Linseed,0.04,0.021
2001,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.053,0.027
2001,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.225,0.144
2001,Assam,DHEMAJI,Rabi,Urad,0.57,0.305
2001,Assam,DHEMAJI,Rabi,Wheat,1.14,1.559
2001,Assam,DHEMAJI,Summer,Rice,7.572,8.705
2001,Assam,DHEMAJI,Whole Year,Banana,1.01,15.326
2001,Assam,DHEMAJI,Whole Year,Chillies,0.299,0.231
2001,Assam,DHEMAJI,Whole Year,Onion,0.153,0.409
2001,Assam,DHEMAJI,Whole Year,Potato,2.74,11.257
2001,Assam,DHEMAJI,Whole Year,Sugarcane,0.082,3.053
2001,Assam,DHEMAJI,Whole Year,Sweet potato,0.153,0.503
2001,Assam,DHEMAJI,Whole Year,Tapioca,0.033,0.08
2001,Assam,DHEMAJI,Whole Year,Turmeric,0.305,0.198
2001,Assam,DHEMAJI,Winter,Rice,52.55,72.117
2002,Assam,DHEMAJI,Autumn,Rice,12.77,9.987
2002,Assam,DHEMAJI,Kharif,Castor seed,0.123,0.055
2002,Assam,DHEMAJI,Kharif,Cotton,0.008,0.003
2002,Assam,DHEMAJI,Kharif,Jute,0.173,1.759
2002,Assam,DHEMAJI,Kharif,Maize,0.537,0.488
2002,Assam,DHEMAJI,Kharif,Mesta,0.012,0.039
2002,Assam,DHEMAJI,Kharif,Sesamum,0.128,0.069
2002,Assam,DHEMAJI,Rabi,Gram,0.007,0.003
2002,Assam,DHEMAJI,Rabi,Linseed,0.02,0.01
2002,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.075,0.04
2002,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.22,0.141
2002,Assam,DHEMAJI,Rabi,Urad,0.83,0.38
2002,Assam,DHEMAJI,Rabi,Wheat,1.405,1.728
2002,Assam,DHEMAJI,Summer,Rice,7.27,6.033
2002,Assam,DHEMAJI,Whole Year,Banana,1.042,15.743
2002,Assam,DHEMAJI,Whole Year,Chillies,0.302,0.232
2002,Assam,DHEMAJI,Whole Year,Onion,0.153,0.409
2002,Assam,DHEMAJI,Whole Year,Orange,0.036,0.341
2002,Assam,DHEMAJI,Whole Year,Papaya,0.03,0.451
2002,Assam,DHEMAJI,Whole Year,Pineapple,0.246,3.42
2002,Assam,DHEMAJI,Whole Year,Potato,2.985,13.03
2002,Assam,DHEMAJI,Whole Year,Sugarcane,0.09,3.278
2002,Assam,DHEMAJI,Whole Year,Sweet potato,0.143,0.468
2002,Assam,DHEMAJI,Whole Year,Tapioca,0.029,0.095
2002,Assam,DHEMAJI,Whole Year,Turmeric,0.316,0.204
2002,Assam,DHEMAJI,Winter,Rice,50.42,60.603
2003,Assam,DHEMAJI,Autumn,Rice,12.577,10.108
2003,Assam,DHEMAJI,Kharif,Castor seed,0.117,0.052
2003,Assam,DHEMAJI,Kharif,Cotton,0.006,0.002
2003,Assam,DHEMAJI,Kharif,Jute,0.164,1.704
2003,Assam,DHEMAJI,Kharif,Maize,0.54,0.49
2003,Assam,DHEMAJI,Kharif,Mesta,0.012,0.039
2003,Assam,DHEMAJI,Kharif,Sesamum,0.113,0.058
2003,Assam,DHEMAJI,Rabi,Gram,0.007,0.003
2003,Assam,DHEMAJI,Rabi,Linseed,0.022,0.011
2003,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.076,0.04
2003,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.331,0.209
2003,Assam,DHEMAJI,Rabi,Urad,0.853,0.364
2003,Assam,DHEMAJI,Rabi,Wheat,2.21,1.043
2003,Assam,DHEMAJI,Summer,Rice,7.305,4.722
2003,Assam,DHEMAJI,Whole Year,Banana,1.05,16.006
2003,Assam,DHEMAJI,Whole Year,Chillies,0.305,0.236
2003,Assam,DHEMAJI,Whole Year,Onion,0.158,0.423
2003,Assam,DHEMAJI,Whole Year,Orange,0.039,0.374
2003,Assam,DHEMAJI,Whole Year,Papaya,0.028,0.421
2003,Assam,DHEMAJI,Whole Year,Pineapple,0.242,3.384
2003,Assam,DHEMAJI,Whole Year,Potato,4.355,20.651
2003,Assam,DHEMAJI,Whole Year,Sugarcane,0.087,3.357
2003,Assam,DHEMAJI,Whole Year,Sweet potato,0.146,0.475
2003,Assam,DHEMAJI,Whole Year,Tapioca,0.028,0.087
2003,Assam,DHEMAJI,Whole Year,Turmeric,0.323,0.209
2003,Assam,DHEMAJI,Winter,Rice,51.92,60.604
2004,Assam,DHEMAJI,Autumn,Rice,11.5,5.762
2004,Assam,DHEMAJI,Kharif,Castor seed,0.109,0.049
2004,Assam,DHEMAJI,Kharif,Cotton,0.007,0.003
2004,Assam,DHEMAJI,Kharif,Jute,0.161,1.14
2004,Assam,DHEMAJI,Kharif,Mesta,0.013,0.042
2004,Assam,DHEMAJI,Kharif,Sesamum,0.118,0.061
2004,Assam,DHEMAJI,Rabi,Gram,0.008,0.003
2004,Assam,DHEMAJI,Rabi,Linseed,0.02,0.01
2004,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.081,0.043
2004,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.23,0.147
2004,Assam,DHEMAJI,Rabi,Urad,0.76,0.437
2004,Assam,DHEMAJI,Rabi,Wheat,0.815,0.802
2004,Assam,DHEMAJI,Summer,Rice,6.282,4.792
2004,Assam,DHEMAJI,Whole Year,Chillies,0.201,0.153
2004,Assam,DHEMAJI,Whole Year,Onion,0.076,0.193
2004,Assam,DHEMAJI,Whole Year,Potato,4.21,17.713
2004,Assam,DHEMAJI,Whole Year,Sugarcane,0.035,1.293
2004,Assam,DHEMAJI,Whole Year,Sweet potato,0.107,0.332
2004,Assam,DHEMAJI,Whole Year,Turmeric,0.283,0.186
2004,Assam,DHEMAJI,Winter,Rice,56.61,68.235
2005,Assam,DHEMAJI,Autumn,Rice,11.309,5.01
2005,Assam,DHEMAJI,Kharif,Castor seed,0.125,0.056
2005,Assam,DHEMAJI,Kharif,Cotton,0.008,0.003
2005,Assam,DHEMAJI,Kharif,Jute,0.091,0.928
2005,Assam,DHEMAJI,Kharif,Maize,0.51,0.46
2005,Assam,DHEMAJI,Kharif,Mesta,0.006,0.019
2005,Assam,DHEMAJI,Kharif,Sesamum,0.159,0.082
2005,Assam,DHEMAJI,Rabi,Gram,0.009,0.004
2005,Assam,DHEMAJI,Rabi,Linseed,0.025,0.012
2005,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.075,0.04
2005,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.283,0.179
2005,Assam,DHEMAJI,Rabi,Urad,0.828,0.408
2005,Assam,DHEMAJI,Rabi,Wheat,0.21,0.067
2005,Assam,DHEMAJI,Summer,Rice,3.394,2.958
2005,Assam,DHEMAJI,Whole Year,Banana,0.937,14.392
2005,Assam,DHEMAJI,Whole Year,Chillies,0.187,0.142
2005,Assam,DHEMAJI,Whole Year,Onion,0.124,0.328
2005,Assam,DHEMAJI,Whole Year,Potato,3.883,16.295
2005,Assam,DHEMAJI,Whole Year,Sugarcane,0.093,3.459
2005,Assam,DHEMAJI,Whole Year,Sweet potato,0.139,0.447
2005,Assam,DHEMAJI,Whole Year,Tapioca,0.037,0.12
2005,Assam,DHEMAJI,Whole Year,Turmeric,0.253,0.168
2005,Assam,DHEMAJI,Winter,Rice,67.975,82.536
2006,Assam,DHEMAJI,Autumn,Rice,9.174,6.822
2006,Assam,DHEMAJI,Kharif,Castor seed,0.095,0.042
2006,Assam,DHEMAJI,Kharif,Cotton,0.008,0.004
2006,Assam,DHEMAJI,Kharif,Jute,0.091,0.881
2006,Assam,DHEMAJI,Kharif,Maize,0.494,0.444
2006,Assam,DHEMAJI,Kharif,Mesta,0.005,0.016
2006,Assam,DHEMAJI,Kharif,Sesamum,0.116,0.06
2006,Assam,DHEMAJI,Rabi,Gram,0.008,0.004
2006,Assam,DHEMAJI,Rabi,Linseed,0.02,0.01
2006,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.071,0.037
2006,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.27,0.171
2006,Assam,DHEMAJI,Rabi,Urad,0.73,0.375
2006,Assam,DHEMAJI,Rabi,Wheat,0.555,0.196
2006,Assam,DHEMAJI,Summer,Rice,3.446,3.573
2006,Assam,DHEMAJI,Whole Year,Banana,1.005,15.749
2006,Assam,DHEMAJI,Whole Year,Chillies,0.185,0.14
2006,Assam,DHEMAJI,Whole Year,Onion,0.1,0.263
2006,Assam,DHEMAJI,Whole Year,Potato,4.34,21.018
2006,Assam,DHEMAJI,Whole Year,Sugarcane,0.102,4.042
2006,Assam,DHEMAJI,Whole Year,Sweet potato,0.106,0.326
2006,Assam,DHEMAJI,Whole Year,Tapioca,0.029,0.088
2006,Assam,DHEMAJI,Whole Year,Turmeric,0.259,0.171
2006,Assam,DHEMAJI,Winter,Rice,65.13,83.114
2007,Assam,DHEMAJI,Autumn,Rice,7.944,5.711
2007,Assam,DHEMAJI,Kharif,Castor seed,0.105,0.047
2007,Assam,DHEMAJI,Kharif,Cotton,0.006,0.003
2007,Assam,DHEMAJI,Kharif,Jute,0.095,1.043
2007,Assam,DHEMAJI,Kharif,Maize,0.316,0.272
2007,Assam,DHEMAJI,Kharif,Mesta,0.007,0.022
2007,Assam,DHEMAJI,Kharif,Sesamum,0.114,0.059
2007,Assam,DHEMAJI,Rabi,Gram,0.007,0.004
2007,Assam,DHEMAJI,Rabi,Linseed,0.02,0.01
2007,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.075,0.04
2007,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.62,0.406
2007,Assam,DHEMAJI,Rabi,Urad,0.775,0.326
2007,Assam,DHEMAJI,Rabi,Wheat,0.506,0.358
2007,Assam,DHEMAJI,Summer,Rice,3.195,7.243
2007,Assam,DHEMAJI,Whole Year,Banana,0.983,15.329
2007,Assam,DHEMAJI,Whole Year,Black pepper,0.068,0.087
2007,Assam,DHEMAJI,Whole Year,Chillies,0.192,0.146
2007,Assam,DHEMAJI,Whole Year,Ginger,0.385,3.346
2007,Assam,DHEMAJI,Whole Year,Onion,0.107,0.3
2007,Assam,DHEMAJI,Whole Year,Potato,4.4,23.857
2007,Assam,DHEMAJI,Whole Year,Sugarcane,0.102,3.884
2007,Assam,DHEMAJI,Whole Year,Sweet potato,0.116,0.363
2007,Assam,DHEMAJI,Whole Year,Tapioca,0.028,0.084
2007,Assam,DHEMAJI,Whole Year,Turmeric,0.332,0.214
2007,Assam,DHEMAJI,Winter,Rice,63.27,81.22
2008,Assam,DHEMAJI,Autumn,Rice,7.202,4.935
2008,Assam,DHEMAJI,Kharif,Castor seed,0.075,0.034
2008,Assam,DHEMAJI,Kharif,Cotton,0.006,0.003
2008,Assam,DHEMAJI,Kharif,Jute,0.08,0.862
2008,Assam,DHEMAJI,Kharif,Maize,0.195,0.159
2008,Assam,DHEMAJI,Kharif,Mesta,0.007,0.022
2008,Assam,DHEMAJI,Kharif,Sesamum,0.115,0.058
2008,Assam,DHEMAJI,Rabi,Blackgram,0.685,0.698
2008,Assam,DHEMAJI,Rabi,Gram,0.007,0.004
2008,Assam,DHEMAJI,Rabi,Linseed,0.01,0.004
2008,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.073,0.039
2008,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.65,0.427
2008,Assam,DHEMAJI,Rabi,Urad,0.685,0.698
2008,Assam,DHEMAJI,Rabi,Wheat,0.515,0.29
2008,Assam,DHEMAJI,Summer,Rice,1.703,2.317
2008,Assam,DHEMAJI,Whole Year,Banana,1.022,14.35
2008,Assam,DHEMAJI,Whole Year,Black pepper,0.028,0.036
2008,Assam,DHEMAJI,Whole Year,Chillies,0.213,0.16
2008,Assam,DHEMAJI,Whole Year,Ginger,0.38,3.302
2008,Assam,DHEMAJI,Whole Year,Onion,0.107,0.3
2008,Assam,DHEMAJI,Whole Year,Potato,4.51,16.81
2008,Assam,DHEMAJI,Whole Year,Sugarcane,0.09,3.455
2008,Assam,DHEMAJI,Whole Year,Sweet potato,0.117,0.365
2008,Assam,DHEMAJI,Whole Year,Tapioca,0.027,0.081
2008,Assam,DHEMAJI,Whole Year,Turmeric,0.35,0.23
2008,Assam,DHEMAJI,Winter,Rice,63.28,67.13
2009,Assam,DHEMAJI,Autumn,Rice,7.823,5.733
2009,Assam,DHEMAJI,Kharif,Castor seed,0.064,0.029
2009,Assam,DHEMAJI,Kharif,Cotton,0.005,0.002
2009,Assam,DHEMAJI,Kharif,Jute,0.101,1.104
2009,Assam,DHEMAJI,Kharif,Maize,0.225,0.186
2009,Assam,DHEMAJI,Kharif,Mesta,0.007,0.022
2009,Assam,DHEMAJI,Kharif,Sesamum,0.11,0.057
2009,Assam,DHEMAJI,Rabi,Banana,1.308,20.132
2009,Assam,DHEMAJI,Rabi,Gram,0.007,0.004
2009,Assam,DHEMAJI,Rabi,Linseed,0.01,0.005
2009,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.081,0.042
2009,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.471,0.283
2009,Assam,DHEMAJI,Rabi,Urad,0.767,0.434
2009,Assam,DHEMAJI,Rabi,Wheat,0.505,0.594
2009,Assam,DHEMAJI,Summer,Rice,4.462,3.862
2009,Assam,DHEMAJI,Whole Year,Banana,1.308,20.132
2009,Assam,DHEMAJI,Whole Year,Black pepper,0.028,0.036
2009,Assam,DHEMAJI,Whole Year,Chillies,0.215,0.162
2009,Assam,DHEMAJI,Whole Year,Ginger,0.38,3.302
2009,Assam,DHEMAJI,Whole Year,Onion,0.105,0.289
2009,Assam,DHEMAJI,Whole Year,Potato,4.36,24.972
2009,Assam,DHEMAJI,Whole Year,Sugarcane,0.09,3.52
2009,Assam,DHEMAJI,Whole Year,Sweet potato,0.105,0.324
2009,Assam,DHEMAJI,Whole Year,Tapioca,0.027,0.08
2009,Assam,DHEMAJI,Whole Year,Turmeric,0.321,0.211
2009,Assam,DHEMAJI,Winter,Rice,59.652,83.373
2010,Assam,DHEMAJI,Autumn,Rice,8.915,6.964
2010,Assam,DHEMAJI,Kharif,Castor seed,0.058,0.026
2010,Assam,DHEMAJI,Kharif,Cotton,0.005,0.002
2010,Assam,DHEMAJI,Kharif,Jute,0.084,0.844
2010,Assam,DHEMAJI,Kharif,Maize,0.22,0.179
2010,Assam,DHEMAJI,Kharif,Mesta,0.007,0.022
2010,Assam,DHEMAJI,Kharif,Sesamum,0.115,0.06
2010,Assam,DHEMAJI,Rabi,Banana,1.26,19.04
2010,Assam,DHEMAJI,Rabi,Gram,0.006,0.002
2010,Assam,DHEMAJI,Rabi,Linseed,0.036,0.018
2010,Assam,DHEMAJI,Rabi,Moong(Green Gram),0.229,0.128
2010,Assam,DHEMAJI,Rabi,Peas & beans (Pulses),0.474,0.301
2010,Assam,DHEMAJI,Rabi,Urad,0.76,0.424
2010,Assam,DHEMAJI,Rabi,Wheat,0.477,0.518
2010,Assam,DHEMAJI,Summer,Rice,3.15,4.446
2010,Assam,DHEMAJI,Whole Year,Banana,1.26,19.04
2010,Assam,DHEMAJI,Whole Year,Black pepper,0.032,0.041
2010,Assam,DHEMAJI,Whole Year,Chillies,0.229,0.172
2010,Assam,DHEMAJI,Whole Year,Ginger,0.425,3.693
2010,Assam,DHEMAJI,Whole Year,Onion,0.105,0.289
2010,Assam,DHEMAJI,Whole Year,Potato,6.374,42.146
2010,Assam,DHEMAJI,Whole Year,Sugarcane,0.099,3.584
2010,Assam,DHEMAJI,Whole Year,Sweet potato,0.108,0.331
2010,Assam,DHEMAJI,Whole Year,Tapioca,0.028,0.085
2010,Assam,DHEMAJI,Whole Year,Turmeric,0.34,0.225
2010,Assam,DHEMAJI,Winter,Rice,64.892,87.301
2011,Assam,DHEMAJI,Autumn,Rice,9.305,7.164
2011,Assam,DHEMAJI,Kharif,Castor seed,0.04,0.022
2011,Assam,DHEMAJI,Kharif,Cotton,0.005,0.001
2011,Assam,DHEMAJI,Kharif,Jute,0.087,0.807
2011,Assam,DHEMAJI,Kharif,Maize,0.245,0.216
2011,Assam,DHEMAJI,Kharif,Mesta,0.007,0.034
2011,Assam,DHEMAJI,Kharif,Orange,0.031,0.3
2011,Assam,DHEMAJI,Kharif,Papaya,0.182,3.694
2011,Assam,DHEMAJI,Kharif,Sesamum,0.113,0.067
